doc_id,doc_type,title_vi,content_vi,category,subcategory,tags,language,metadata_json
FAQ000150,faq,Lỗi thường gặp khi tập Face Pull dây cáp là gì?,"Câu hỏi: Lỗi thường gặp khi tập Face Pull dây cáp là gì? Trả lời: Các lỗi hay gặp ở Face Pull dây cáp gồm: Nhún trap; dùng quán tính; biến thành row lưng giữa. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Face Pull dây cáp,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00038"", ""related_plan_id"": """"}"
FAQ000151,faq,Nên tập Face Pull dây cáp bao nhiêu set và rep?,"Câu hỏi: Nên tập Face Pull dây cáp bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Face Pull dây cáp thường hợp khoảng 12-20 reps. Nếu ưu tiên sức mạnh, thử 8-12 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Face Pull dây cáp|programming,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00038"", ""related_plan_id"": """"}"
FAQ000152,faq,Nếu không có cáp thì thay bài Face Pull dây cáp bằng gì?,"Câu hỏi: Nếu không có cáp thì thay bài Face Pull dây cáp bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_pull. Gợi ý hồi quy: Giảm tải hoặc dùng máy hỗ trợ quỹ đạo. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause đỉnh và giữ kiểm soát eccentric.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Face Pull dây cáp|Cáp,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00038"", ""related_plan_id"": """"}"
FAQ000153,faq,Cách tập đúng bài Reverse Pec Deck là gì?,"Câu hỏi: Cách tập đúng bài Reverse Pec Deck là gì? Trả lời: Reverse Pec Deck chủ yếu tác động vào vai sau. Hãy bắt đầu với setup: Giữ ngực tựa ổn định hoặc gập hông nhẹ, bả vai không co giật. Trong lúc thực hiện: Kéo khuỷu tay theo hướng rộng để nhấn vai sau, dừng ngắn ở cuối biên độ và hạ chậm. Nhịp thở gợi ý: Thở ra khi kéo, hít vào khi trả tạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Reverse Pec Deck|Vai sau,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00039"", ""related_plan_id"": """"}"
FAQ000154,faq,Lỗi thường gặp khi tập Reverse Pec Deck là gì?,"Câu hỏi: Lỗi thường gặp khi tập Reverse Pec Deck là gì? Trả lời: Các lỗi hay gặp ở Reverse Pec Deck gồm: Nhún trap; dùng quán tính; biến thành row lưng giữa. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Reverse Pec Deck,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00039"", ""related_plan_id"": """"}"
FAQ000155,faq,Nên tập Reverse Pec Deck bao nhiêu set và rep?,"Câu hỏi: Nên tập Reverse Pec Deck bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Reverse Pec Deck thường hợp khoảng 12-20 reps. Nếu ưu tiên sức mạnh, thử 8-12 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Reverse Pec Deck|programming,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00039"", ""related_plan_id"": """"}"
FAQ000156,faq,Nếu không có máy tập thì thay bài Reverse Pec Deck bằng gì?,"Câu hỏi: Nếu không có máy tập thì thay bài Reverse Pec Deck bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_pull. Gợi ý hồi quy: Giảm tải hoặc dùng máy hỗ trợ quỹ đạo. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause đỉnh và giữ kiểm soát eccentric.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Reverse Pec Deck|Máy tập,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00039"", ""related_plan_id"": """"}"
FAQ000157,faq,Cách tập đúng bài Rear Delt Row là gì?,"Câu hỏi: Cách tập đúng bài Rear Delt Row là gì? Trả lời: Rear Delt Row chủ yếu tác động vào vai sau. Hãy bắt đầu với setup: Giữ ngực tựa ổn định hoặc gập hông nhẹ, bả vai không co giật. Trong lúc thực hiện: Kéo khuỷu tay theo hướng rộng để nhấn vai sau, dừng ngắn ở cuối biên độ và hạ chậm. Nhịp thở gợi ý: Thở ra khi kéo, hít vào khi trả tạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Rear Delt Row|Vai sau,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00040"", ""related_plan_id"": """"}"
FAQ000158,faq,Lỗi thường gặp khi tập Rear Delt Row là gì?,"Câu hỏi: Lỗi thường gặp khi tập Rear Delt Row là gì? Trả lời: Các lỗi hay gặp ở Rear Delt Row gồm: Nhún trap; dùng quán tính; biến thành row lưng giữa. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Rear Delt Row,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00040"", ""related_plan_id"": """"}"
FAQ000159,faq,Nên tập Rear Delt Row bao nhiêu set và rep?,"Câu hỏi: Nên tập Rear Delt Row bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Rear Delt Row thường hợp khoảng 12-20 reps. Nếu ưu tiên sức mạnh, thử 8-12 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Rear Delt Row|programming,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00040"", ""related_plan_id"": """"}"
FAQ000160,faq,Nếu không có tạ đơn thì thay bài Rear Delt Row bằng gì?,"Câu hỏi: Nếu không có tạ đơn thì thay bài Rear Delt Row bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_pull. Gợi ý hồi quy: Giảm tải hoặc dùng máy hỗ trợ quỹ đạo. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause đỉnh và giữ kiểm soát eccentric.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Rear Delt Row|Tạ đơn,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00040"", ""related_plan_id"": """"}"
FAQ000161,faq,Cách tập đúng bài Đẩy cáp tay sau là gì?,"Câu hỏi: Cách tập đúng bài Đẩy cáp tay sau là gì? Trả lời: Đẩy cáp tay sau chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Đẩy cáp tay sau|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00041"", ""related_plan_id"": """"}"
FAQ000162,faq,Lỗi thường gặp khi tập Đẩy cáp tay sau là gì?,"Câu hỏi: Lỗi thường gặp khi tập Đẩy cáp tay sau là gì? Trả lời: Các lỗi hay gặp ở Đẩy cáp tay sau gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Đẩy cáp tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00041"", ""related_plan_id"": """"}"
FAQ000163,faq,Nên tập Đẩy cáp tay sau bao nhiêu set và rep?,"Câu hỏi: Nên tập Đẩy cáp tay sau bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Đẩy cáp tay sau thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Đẩy cáp tay sau|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00041"", ""related_plan_id"": """"}"
FAQ000164,faq,Nếu không có cáp thì thay bài Đẩy cáp tay sau bằng gì?,"Câu hỏi: Nếu không có cáp thì thay bài Đẩy cáp tay sau bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Đẩy cáp tay sau|Cáp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00041"", ""related_plan_id"": """"}"
FAQ000165,faq,Cách tập đúng bài Duỗi tay sau qua đầu với cáp là gì?,"Câu hỏi: Cách tập đúng bài Duỗi tay sau qua đầu với cáp là gì? Trả lời: Duỗi tay sau qua đầu với cáp chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Duỗi tay sau qua đầu với cáp|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00042"", ""related_plan_id"": """"}"
FAQ000166,faq,Lỗi thường gặp khi tập Duỗi tay sau qua đầu với cáp là gì?,"Câu hỏi: Lỗi thường gặp khi tập Duỗi tay sau qua đầu với cáp là gì? Trả lời: Các lỗi hay gặp ở Duỗi tay sau qua đầu với cáp gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Duỗi tay sau qua đầu với cáp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00042"", ""related_plan_id"": """"}"
FAQ000167,faq,Nên tập Duỗi tay sau qua đầu với cáp bao nhiêu set và rep?,"Câu hỏi: Nên tập Duỗi tay sau qua đầu với cáp bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Duỗi tay sau qua đầu với cáp thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Duỗi tay sau qua đầu với cáp|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00042"", ""related_plan_id"": """"}"
FAQ000168,faq,Nếu không có cáp thì thay bài Duỗi tay sau qua đầu với cáp bằng gì?,"Câu hỏi: Nếu không có cáp thì thay bài Duỗi tay sau qua đầu với cáp bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern vertical_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Duỗi tay sau qua đầu với cáp|Cáp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00042"", ""related_plan_id"": """"}"
FAQ000169,faq,Cách tập đúng bài Skull Crusher với EZ bar là gì?,"Câu hỏi: Cách tập đúng bài Skull Crusher với EZ bar là gì? Trả lời: Skull Crusher với EZ bar chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Skull Crusher với EZ bar|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00043"", ""related_plan_id"": """"}"
FAQ000170,faq,Lỗi thường gặp khi tập Skull Crusher với EZ bar là gì?,"Câu hỏi: Lỗi thường gặp khi tập Skull Crusher với EZ bar là gì? Trả lời: Các lỗi hay gặp ở Skull Crusher với EZ bar gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Skull Crusher với EZ bar,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00043"", ""related_plan_id"": """"}"
FAQ000171,faq,Nên tập Skull Crusher với EZ bar bao nhiêu set và rep?,"Câu hỏi: Nên tập Skull Crusher với EZ bar bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Skull Crusher với EZ bar thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Skull Crusher với EZ bar|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00043"", ""related_plan_id"": """"}"
FAQ000172,faq,Nếu không có tạ đòn thì thay bài Skull Crusher với EZ bar bằng gì?,"Câu hỏi: Nếu không có tạ đòn thì thay bài Skull Crusher với EZ bar bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Skull Crusher với EZ bar|Tạ đòn,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00043"", ""related_plan_id"": """"}"
FAQ000173,faq,Cách tập đúng bài Duỗi tay sau tạ đơn 1 tay là gì?,"Câu hỏi: Cách tập đúng bài Duỗi tay sau tạ đơn 1 tay là gì? Trả lời: Duỗi tay sau tạ đơn 1 tay chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Duỗi tay sau tạ đơn 1 tay|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00044"", ""related_plan_id"": """"}"
FAQ000174,faq,Lỗi thường gặp khi tập Duỗi tay sau tạ đơn 1 tay là gì?,"Câu hỏi: Lỗi thường gặp khi tập Duỗi tay sau tạ đơn 1 tay là gì? Trả lời: Các lỗi hay gặp ở Duỗi tay sau tạ đơn 1 tay gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Duỗi tay sau tạ đơn 1 tay,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00044"", ""related_plan_id"": """"}"
FAQ000175,faq,Nên tập Duỗi tay sau tạ đơn 1 tay bao nhiêu set và rep?,"Câu hỏi: Nên tập Duỗi tay sau tạ đơn 1 tay bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Duỗi tay sau tạ đơn 1 tay thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Duỗi tay sau tạ đơn 1 tay|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00044"", ""related_plan_id"": """"}"
FAQ000176,faq,Nếu không có tạ đơn thì thay bài Duỗi tay sau tạ đơn 1 tay bằng gì?,"Câu hỏi: Nếu không có tạ đơn thì thay bài Duỗi tay sau tạ đơn 1 tay bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern vertical_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Duỗi tay sau tạ đơn 1 tay|Tạ đơn,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00044"", ""related_plan_id"": """"}"
FAQ000177,faq,Cách tập đúng bài Bench Dip là gì?,"Câu hỏi: Cách tập đúng bài Bench Dip là gì? Trả lời: Bench Dip chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Bench Dip|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00045"", ""related_plan_id"": """"}"
FAQ000178,faq,Lỗi thường gặp khi tập Bench Dip là gì?,"Câu hỏi: Lỗi thường gặp khi tập Bench Dip là gì? Trả lời: Các lỗi hay gặp ở Bench Dip gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Bench Dip,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00045"", ""related_plan_id"": """"}"
FAQ000179,faq,Nên tập Bench Dip bao nhiêu set và rep?,"Câu hỏi: Nên tập Bench Dip bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Bench Dip thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Bench Dip|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00045"", ""related_plan_id"": """"}"
FAQ000180,faq,"Nếu không có trọng lượng cơ thể, ghế tập thì thay bài Bench Dip bằng gì?","Câu hỏi: Nếu không có trọng lượng cơ thể, ghế tập thì thay bài Bench Dip bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,"thay bài|equipment|Bench Dip|Trọng lượng cơ thể, Ghế tập",vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00045"", ""related_plan_id"": """"}"
FAQ000181,faq,Cách tập đúng bài Dip xà kép là gì?,"Câu hỏi: Cách tập đúng bài Dip xà kép là gì? Trả lời: Dip xà kép chủ yếu tác động vào tay sau. Hãy bắt đầu với setup: Giữ khuỷu tay tương đối cố định, vai không nhô ra trước. Trong lúc thực hiện: Duỗi khuỷu tay để siết cơ tay sau, giữ cổ tay trung tính và kiểm soát pha hạ. Nhịp thở gợi ý: Thở ra khi duỗi, hít vào khi hạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,bài tập|kỹ thuật|Dip xà kép|Tay sau,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00046"", ""related_plan_id"": """"}"
FAQ000182,faq,Lỗi thường gặp khi tập Dip xà kép là gì?,"Câu hỏi: Lỗi thường gặp khi tập Dip xà kép là gì? Trả lời: Các lỗi hay gặp ở Dip xà kép gồm: Khuỷu tay mở rộng; vai xoay trong; dùng quán tính thân người. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Dip xà kép,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00046"", ""related_plan_id"": """"}"
FAQ000183,faq,Nên tập Dip xà kép bao nhiêu set và rep?,"Câu hỏi: Nên tập Dip xà kép bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Dip xà kép thường hợp khoảng 10-15 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Dip xà kép|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00046"", ""related_plan_id"": """"}"
FAQ000184,faq,"Nếu không có trọng lượng cơ thể, ghế tập thì thay bài Dip xà kép bằng gì?","Câu hỏi: Nếu không có trọng lượng cơ thể, ghế tập thì thay bài Dip xà kép bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_push. Gợi ý hồi quy: Giảm tải, dùng rope hoặc machine hỗ trợ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng rep, thêm pause đỉnh, chuyển sang biến thể unilateral.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,"thay bài|equipment|Dip xà kép|Trọng lượng cơ thể, Ghế tập",vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00046"", ""related_plan_id"": """"}"
FAQ000185,faq,Cách tập đúng bài Barbell Row cúi người là gì?,"Câu hỏi: Cách tập đúng bài Barbell Row cúi người là gì? Trả lời: Barbell Row cúi người chủ yếu tác động vào xô, lưng giữa. Hãy bắt đầu với setup: Siết core, vai không nhún, ngực mở và cột sống trung tính. Trong lúc thực hiện: Kéo cùi chỏ về sau hoặc hơi chéo xuống tuỳ mục tiêu xô/lưng giữa, dừng ngắn và hạ chậm. Nhịp thở gợi ý: Thở ra khi kéo, hít vào khi trả tạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,"bài tập|kỹ thuật|Barbell Row cúi người|Xô, Lưng giữa",vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00047"", ""related_plan_id"": """"}"
FAQ000186,faq,Lỗi thường gặp khi tập Barbell Row cúi người là gì?,"Câu hỏi: Lỗi thường gặp khi tập Barbell Row cúi người là gì? Trả lời: Các lỗi hay gặp ở Barbell Row cúi người gồm: Giật lưng; nhún trap; gập cổ; biên độ quá ngắn. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",exercise_technique,mistakes,bài tập|lỗi form|Barbell Row cúi người,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00047"", ""related_plan_id"": """"}"
FAQ000187,faq,Nên tập Barbell Row cúi người bao nhiêu set và rep?,"Câu hỏi: Nên tập Barbell Row cúi người bao nhiêu set và rep? Trả lời: Với mục tiêu tăng cơ, Barbell Row cúi người thường hợp khoảng 6-12 reps. Nếu ưu tiên sức mạnh, thử 4-6 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 12-20 reps. Nghỉ giữa set khoảng 75 giây và giữ tempo gợi ý 2-1-2-1.",exercise_programming,sets_reps,set rep|Barbell Row cúi người|programming,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00047"", ""related_plan_id"": """"}"
FAQ000188,faq,Nếu không có tạ đòn thì thay bài Barbell Row cúi người bằng gì?,"Câu hỏi: Nếu không có tạ đòn thì thay bài Barbell Row cúi người bằng gì? Trả lời: Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern horizontal_pull. Gợi ý hồi quy: Dùng machine row hoặc chest-supported row. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, thêm pause ở đỉnh, kiểm soát eccentric dài hơn.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",exercise_modification,substitution,thay bài|equipment|Barbell Row cúi người|Tạ đòn,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": ""EX00047"", ""related_plan_id"": """"}"
FAQ000189,faq,Cách tập đúng bài Dumbbell Row 1 tay là gì?,"Câu hỏi: Cách tập đúng bài Dumbbell Row 1 tay là gì? Trả lời: Dumbbell Row 1 tay chủ yếu tác động vào xô, lưng giữa. Hãy bắt đầu với setup: Siết core, vai không nhún, ngực mở và cột sống trung tính. Trong lúc thực hiện: Kéo cùi chỏ về sau hoặc hơi chéo xuống tuỳ mục tiêu xô/lưng giữa, dừng ngắn và hạ chậm. Nhịp thở gợi ý: Thở ra khi kéo, hít vào khi trả tạ. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",exercise_technique,form,"bài tập|kỹ thuật|Dumbbell Row 1 tay|Xô, Lưng giữa",vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": ""EX00048"", ""related_plan_id"": """"}"
