doc_id,doc_type,title_vi,content_vi,category,subcategory,tags,language,metadata_json
PATCH00099,safety_rule,Safety: pain_during_exercise,"Rule: Nếu đau sắc nét khi tập, dừng bài đó và chọn variation ít kích thích hơn. Action: substitute_and_caution. Domain: workout.",safety,workout,pain_during_exercise,vi+en_terms,"{""rule_key"": ""pain_during_exercise"", ""action"": ""substitute_and_caution""}"
PATCH00100,safety_rule,Safety: underage_unknown,Rule: Không đưa advice cực đoan nếu tuổi chưa rõ và có dấu hiệu người dùng vị thành niên. Action: conservative_guidance. Domain: all.,safety,all,underage_unknown,vi+en_terms,"{""rule_key"": ""underage_unknown"", ""action"": ""conservative_guidance""}"
PATCH00101,safety_rule,Safety: dangerous_dehydration,Rule: Không khuyên nhịn nước/sauna cực đoan để giảm cân nhanh. Action: refuse. Domain: fat_loss.,safety,fat_loss,dangerous_dehydration,vi+en_terms,"{""rule_key"": ""dangerous_dehydration"", ""action"": ""refuse""}"
PATCH00102,safety_rule,Safety: purging_or_starvation,Rule: Không khuyên nhịn ăn kéo dài hoặc purge. Action: refuse. Domain: nutrition.,safety,nutrition,purging_or_starvation,vi+en_terms,"{""rule_key"": ""purging_or_starvation"", ""action"": ""refuse""}"
PATCH00103,safety_rule,Safety: PED_request,Rule: Không hướng dẫn dùng chất cấm/thuốc bất hợp pháp. Action: refuse. Domain: performance.,safety,performance,PED_request,vi+en_terms,"{""rule_key"": ""PED_request"", ""action"": ""refuse""}"
PATCH00104,safety_rule,Safety: six_day_training,"Rule: Không tự động coi 6 buổi/tuần là không phù hợp; đánh giá theo recovery, level và volume. Action: allow_if_programmed_well. Domain: workout.",safety,workout,six_day_training,vi+en_terms,"{""rule_key"": ""six_day_training"", ""action"": ""allow_if_programmed_well""}"
PATCH00105,safety_rule,Safety: language_safety,Rule: Không trả lời mập mờ kiểu nội dung không phù hợp khi user chỉ nói số buổi tập. Action: classify_correctly. Domain: routing.,safety,routing,language_safety,vi+en_terms,"{""rule_key"": ""language_safety"", ""action"": ""classify_correctly""}"
PATCH00106,workout_template,Workout template fat_loss_3day,"Template fat_loss_3day: goal=fat_loss, 3 buổi/tuần, split=full_body, level=beginner, equipment=gym_full. Template 3 buổi/tuần cho giảm mỡ.",workout_plan,fat_loss,"full_body,3_days",vi+en_terms,"{""template_id"": ""fat_loss_3day"", ""days_per_week"": 3, ""goal"": ""fat_loss""}"
PATCH00107,workout_template,Workout template fat_loss_4day,"Template fat_loss_4day: goal=fat_loss, 4 buổi/tuần, split=upper_lower, level=novice, equipment=gym_full. Template 4 buổi/tuần cho giảm mỡ.",workout_plan,fat_loss,"upper_lower,4_days",vi+en_terms,"{""template_id"": ""fat_loss_4day"", ""days_per_week"": 4, ""goal"": ""fat_loss""}"
PATCH00108,workout_template,Workout template fat_loss_5day,"Template fat_loss_5day: goal=fat_loss, 5 buổi/tuần, split=push_pull_legs_upper_lower, level=novice, equipment=gym_full. Template 5 buổi/tuần cho giảm mỡ.
Thứ 2:
- Bench Press: 4 sets x 6-8 reps, rest 90 giây
- Incline Dumbbell Press: 3 sets x 8-10 reps, rest 75 giây
- Cable Fly: 3 sets x 12-15 reps, rest 60 giây
- Triceps Pushdown: 3 sets x 10-12 reps, rest 60 giây
- Incline Treadmill Walk: 1 sets x 20-30 phút reps, rest —
Thứ 3:
- Lat Pulldown: 4 sets x 8-10 reps, rest 75 giây
- Seated Cable Row: 3 sets x 8-10 reps, rest 75 giây
- Face Pull: 3 sets x 12-15 reps, rest 60 giây
- Barbell Curl: 3 sets x 10-12 reps, rest 60 giây
- Cycling: 1 sets x 20-30 phút reps, rest —
Thứ 4:
- Squat: 4 sets x 6-8 reps, rest 90 giây
- Leg Press: 3 sets x 10-12 reps, rest 75 giây
- Leg Curl: 3 sets x 10-12 reps, rest 60 giây
- Calf Raise: 4 sets x 12-15 reps, rest 45-60 giây
- Plank: 3 sets x 30-45 giây reps, rest 45 giây
Thứ 6:
- Overhead Press: 4 sets x 6-8 reps, rest 90 giây
- Lateral Raise: 4 sets x 12-15 reps, rest 60 giây
- Rear Delt Fly: 3 sets x 12-15 reps, rest 60 giây
- Close-Grip Bench Press: 3 sets x 8-10 reps, rest 75 giây
- Brisk Walking: 1 sets x 20-30 phút reps, rest —
Thứ 7:
- Romanian Deadlift: 4 sets x 6-8 reps, rest 90 giây
- Walking Lunge: 3 sets x 10-12 mỗi chân reps, rest 75 giây
- Pull-Up: 3 sets x 6-10 reps, rest 90 giây
- Hammer Curl: 3 sets x 10-12 reps, rest 60 giây
- Hanging Leg Raise: 3 sets x 10-15 reps, rest 45-60 giây",workout_plan,fat_loss,"push_pull_legs_upper_lower,5_days",vi+en_terms,"{""template_id"": ""fat_loss_5day"", ""days_per_week"": 5, ""goal"": ""fat_loss""}"
PATCH00109,workout_template,Workout template fat_loss_6day,"Template fat_loss_6day: goal=fat_loss, 6 buổi/tuần, split=push_pull_legs_x2, level=intermediate, equipment=gym_full. Template 6 buổi/tuần cho giảm mỡ, volume kiểm soát.
Thứ 2:
- Bench Press: 4 sets x 6-8 reps, rest 90 giây
- Incline Dumbbell Press: 3 sets x 8-10 reps, rest 75 giây
- Cable Fly: 2 sets x 12-15 reps, rest 60 giây
- Overhead Triceps Extension: 3 sets x 10-12 reps, rest 60 giây
Thứ 3:
- Lat Pulldown: 4 sets x 8-10 reps, rest 75 giây
- Barbell Row: 3 sets x 8-10 reps, rest 75 giây
- Cable Curl: 3 sets x 10-12 reps, rest 60 giây
- Hammer Curl: 2 sets x 12-15 reps, rest 45-60 giây
Thứ 4:
- Squat: 4 sets x 6-8 reps, rest 90 giây
- Leg Press: 3 sets x 10-12 reps, rest 75 giây
- Leg Curl: 3 sets x 10-12 reps, rest 60 giây
- Calf Raise: 4 sets x 12-15 reps, rest 45-60 giây
Thứ 5:
- Overhead Press: 4 sets x 6-8 reps, rest 90 giây
- Lateral Raise: 4 sets x 12-15 reps, rest 60 giây
- Rear Delt Fly: 3 sets x 12-15 reps, rest 60 giây
- Triceps Pushdown: 3 sets x 10-12 reps, rest 60 giây
Thứ 6:
- Seated Cable Row: 4 sets x 8-10 reps, rest 75 giây
- Pull-Up: 3 sets x 6-10 reps, rest 90 giây
- Preacher Curl: 3 sets x 10-12 reps, rest 60 giây
- Plank: 3 sets x 30-45 giây reps, rest 45 giây
Thứ 7:
- Romanian Deadlift: 4 sets x 6-8 reps, rest 90 giây
- Bulgarian Split Squat: 3 sets x 8-10 mỗi chân reps, rest 75 giây
- Leg Extension: 3 sets x 12-15 reps, rest 60 giây
- Incline Treadmill Walk: 1 sets x 20-30 phút reps, rest —",workout_plan,fat_loss,"push_pull_legs_x2,6_days",vi+en_terms,"{""template_id"": ""fat_loss_6day"", ""days_per_week"": 6, ""goal"": ""fat_loss""}"
PATCH00110,workout_template,Workout template recomp_4day,"Template recomp_4day: goal=recomposition, 4 buổi/tuần, split=upper_lower, level=beginner, equipment=gym_full. Template 4 buổi/tuần cho recomposition.
Thứ 2:
- Bench Press: 4 sets x 6-8 reps, rest 90 giây
- Seated Cable Row: 4 sets x 8-10 reps, rest 75 giây
- Lateral Raise: 3 sets x 12-15 reps, rest 60 giây
- Triceps Pushdown: 3 sets x 10-12 reps, rest 60 giây
Thứ 3:
- Squat: 4 sets x 6-8 reps, rest 90 giây
- Romanian Deadlift: 4 sets x 8-10 reps, rest 90 giây
- Calf Raise: 4 sets x 12-15 reps, rest 45-60 giây
- Plank: 3 sets x 30-45 giây reps, rest 45 giây
Thứ 5:
- Incline Dumbbell Press: 4 sets x 8-10 reps, rest 75 giây
- Lat Pulldown: 4 sets x 8-10 reps, rest 75 giây
- Rear Delt Fly: 3 sets x 12-15 reps, rest 60 giây
- Barbell Curl: 3 sets x 10-12 reps, rest 60 giây
Thứ 6:
- Leg Press: 4 sets x 10-12 reps, rest 75 giây
- Hip Thrust: 4 sets x 8-10 reps, rest 75 giây
- Leg Curl: 3 sets x 10-12 reps, rest 60 giây
- Hanging Leg Raise: 3 sets x 10-15 reps, rest 45-60 giây",workout_plan,recomposition,"upper_lower,4_days",vi+en_terms,"{""template_id"": ""recomp_4day"", ""days_per_week"": 4, ""goal"": ""recomposition""}"
PATCH00111,workout_template,Workout template recomp_5day,"Template recomp_5day: goal=recomposition, 5 buổi/tuần, split=upper_lower_plus_arms, level=intermediate, equipment=gym_full. Template 5 buổi/tuần cho recomposition.",workout_plan,recomposition,"upper_lower_plus_arms,5_days",vi+en_terms,"{""template_id"": ""recomp_5day"", ""days_per_week"": 5, ""goal"": ""recomposition""}"
PATCH00112,workout_template,Workout template muscle_gain_5day,"Template muscle_gain_5day: goal=muscle_gain, 5 buổi/tuần, split=bro_split_modern, level=intermediate, equipment=gym_full. Template 5 buổi/tuần cho tăng cơ.",workout_plan,muscle_gain,"bro_split_modern,5_days",vi+en_terms,"{""template_id"": ""muscle_gain_5day"", ""days_per_week"": 5, ""goal"": ""muscle_gain""}"
PATCH00113,meal_template,Meal template fat_loss_2200_omnivorous,"Meal plan template fat_loss_2200_omnivorous.
Bữa 1: Greek Yogurt + Oats + Banana | protein 35g, carbs 55g, fats 10g, ~450 kcal
Bữa 2: Chicken Breast + Rice + Vegetables | protein 40g, carbs 60g, fats 12g, ~520 kcal
Bữa 3: Whey Protein + Apple | protein 25g, carbs 25g, fats 3g, ~220 kcal
Bữa 4: Salmon + Potatoes + Salad | protein 40g, carbs 45g, fats 18g, ~500 kcal
Bữa 5: Egg Whites + Whole Eggs + Toast | protein 30g, carbs 30g, fats 12g, ~380 kcal",meal_plan,fat,fat_loss_2200_omnivorous,vi+en_terms,"{""template_id"": ""fat_loss_2200_omnivorous""}"
PATCH00114,meal_template,Meal template fat_loss_2000_vegetarian,"Meal plan template fat_loss_2000_vegetarian.
Bữa 1: Tofu Scramble + Wholegrain Bread | protein 28g, carbs 35g, fats 12g, ~360 kcal
Bữa 2: Tempeh + Rice + Vegetables | protein 35g, carbs 55g, fats 15g, ~500 kcal
Bữa 3: Greek Yogurt + Berries | protein 20g, carbs 20g, fats 5g, ~200 kcal
Bữa 4: Lentil Pasta + Cottage Cheese | protein 35g, carbs 50g, fats 10g, ~430 kcal
Bữa 5: Protein Shake + Almonds | protein 28g, carbs 12g, fats 10g, ~250 kcal",meal_plan,fat,fat_loss_2000_vegetarian,vi+en_terms,"{""template_id"": ""fat_loss_2000_vegetarian""}"
PATCH00115,meal_template,Meal template recomp_2400_omnivorous,"Meal plan template recomp_2400_omnivorous.
Bữa 1: Eggs + Oats + Fruit | protein 35g, carbs 60g, fats 18g, ~550 kcal
Bữa 2: Lean Beef + Rice + Vegetables | protein 40g, carbs 70g, fats 15g, ~600 kcal
Bữa 3: Whey Protein + Rice Cakes | protein 30g, carbs 30g, fats 3g, ~260 kcal
Bữa 4: Chicken Thigh + Potatoes + Salad | protein 40g, carbs 55g, fats 15g, ~520 kcal
Bữa 5: Cottage Cheese + Peanut Butter Toast | protein 25g, carbs 25g, fats 14g, ~420 kcal",meal_plan,recomp,recomp_2400_omnivorous,vi+en_terms,"{""template_id"": ""recomp_2400_omnivorous""}"
PATCH00116,behavior_case,Correction case CR001,"User query: toi muon meal plan giam mo. Expected behavior: Cần đưa meal plan thật, không được nhét Workout plan mơ hồ vào một dòng. Nếu thiếu profile, ghi rõ đây là meal plan mẫu và hỏi thêm ở cuối.. Must satisfy: direct_answer_first + consistent_language + structured_output.",behavior_case,meal_plan_request,toi muon meal plan giam mo,vi+en_terms,"{""case_id"": ""CR001"", ""intent_key"": ""meal_plan_request""}"
PATCH00117,behavior_case,Correction case CR002,"User query: tôi cần số set số rep cụ thể của lịch tập thứ 2. Expected behavior: Chỉ trả riêng lịch tập cho Thứ 2 với từng bài, sets, reps, rest; không lặp cả Day 1/2/3 không cần thiết.. Must satisfy: direct_answer_first + consistent_language + structured_output.",behavior_case,schedule_specific_day_request,tôi cần số set số rep cụ thể của lịch tập thứ 2,vi+en_terms,"{""case_id"": ""CR002"", ""intent_key"": ""schedule_specific_day_request""}"
PATCH00118,behavior_case,Correction case CR003,"User query: tôi lại muốn một lịch tập cố định trong 3 tháng. Expected behavior: Phải trả block theo tuần rõ ràng như tuần 1-4, 5-8, 9-12; nếu user nói 3 tháng thì không được đưa 24 tuần.. Must satisfy: direct_answer_first + consistent_language + structured_output.",behavior_case,long_term_plan_request,tôi lại muốn một lịch tập cố định trong 3 tháng,vi+en_terms,"{""case_id"": ""CR003"", ""intent_key"": ""long_term_plan_request""}"
PATCH00119,behavior_case,Correction case CR004,User query: nhưng tôi tập 6 buổi 1 tuần. Expected behavior: Không được nói 6 buổi/tuần là sai mặc định; phải tái thiết kế plan 6 buổi/tuần hợp lý.. Must satisfy: direct_answer_first + consistent_language + structured_output.,behavior_case,frequency_change_request,nhưng tôi tập 6 buổi 1 tuần,vi+en_terms,"{""case_id"": ""CR004"", ""intent_key"": ""frequency_change_request""}"
PATCH00120,behavior_case,Correction case CR005,User query: tôi muốn giảm cân và tập cường độ cao trong 90 phút và có 30 phút cardio. Expected behavior: Phải build plan theo 5 buổi nếu user đã nói 5 buổi; không reset về 3 buổi.. Must satisfy: direct_answer_first + consistent_language + structured_output.,behavior_case,workout_plan_request,tôi muốn giảm cân và tập cường độ cao trong 90 phút và có 30 phút cardio,vi+en_terms,"{""case_id"": ""CR005"", ""intent_key"": ""workout_plan_request""}"
PATCH00121,behavior_case,Correction case CR006,"User query: trả lời bằng tiếng việt. Expected behavior: Khóa mọi phần mô tả sang tiếng Việt, nhưng vẫn giữ Bench Press, sets, reps, volume bằng tiếng Anh.. Must satisfy: direct_answer_first + consistent_language + structured_output.",behavior_case,language_change_request,trả lời bằng tiếng việt,vi+en_terms,"{""case_id"": ""CR006"", ""intent_key"": ""language_change_request""}"
PATCH00122,behavior_case,Correction case CR007,User query: bạn có thể cho tôi lịch tập tay trước không. Expected behavior: Map tay trước -> biceps/forearms liên quan; không được hiểu là tay trái/tay phải.. Must satisfy: direct_answer_first + consistent_language + structured_output.,behavior_case,muscle_group_routine_request,bạn có thể cho tôi lịch tập tay trước không,vi+en_terms,"{""case_id"": ""CR007"", ""intent_key"": ""muscle_group_routine_request""}"
PATCH00123,behavior_case,Correction case CR008,"User query: cách giảm 10kg trong 1 tuần. Expected behavior: Từ chối mục tiêu nguy hiểm, chuyển sang target an toàn hơn.. Must satisfy: direct_answer_first + consistent_language + structured_output.",behavior_case,unsafe_weight_loss_request,cách giảm 10kg trong 1 tuần,vi+en_terms,"{""case_id"": ""CR008"", ""intent_key"": ""unsafe_weight_loss_request""}"
PATCH00124,style_rule,Style rule base_language,Rule base_language = vi. Phần giải thích chính bằng tiếng Việt.,assistant_behavior,style_rule,base_language,vi+en_terms,"{""rule_key"": ""base_language"", ""rule_value"": ""vi""}"
PATCH00125,style_rule,Style rule domain_terms_language,Rule domain_terms_language = en. Tên bài tập và thuật ngữ gym bằng tiếng Anh.,assistant_behavior,style_rule,domain_terms_language,vi+en_terms,"{""rule_key"": ""domain_terms_language"", ""rule_value"": ""en""}"
PATCH00126,style_rule,Style rule workout_table_required,Rule workout_table_required = true. Nếu là workout plan hoặc specific day plan thì phải có bảng.,assistant_behavior,style_rule,workout_table_required,vi+en_terms,"{""rule_key"": ""workout_table_required"", ""rule_value"": ""true""}"
PATCH00127,style_rule,Style rule meal_table_required,Rule meal_table_required = true. Nếu là meal plan thì phải có bảng calories/protein/carbs/fats và bảng bữa ăn.,assistant_behavior,style_rule,meal_table_required,vi+en_terms,"{""rule_key"": ""meal_table_required"", ""rule_value"": ""true""}"
PATCH00128,style_rule,Style rule direct_answer_first,"Rule direct_answer_first = true. Trả lời plan trước, hỏi thêm sau.",assistant_behavior,style_rule,direct_answer_first,vi+en_terms,"{""rule_key"": ""direct_answer_first"", ""rule_value"": ""true""}"
PATCH00129,style_rule,Style rule max_followup_questions,Rule max_followup_questions = 3. Không hỏi quá nhiều.,assistant_behavior,style_rule,max_followup_questions,vi+en_terms,"{""rule_key"": ""max_followup_questions"", ""rule_value"": ""3""}"
PATCH00130,style_rule,Style rule generic_refusal_disallowed,Rule generic_refusal_disallowed = true. Không từ chối vô lý khi user chỉ đổi số buổi tập.,assistant_behavior,style_rule,generic_refusal_disallowed,vi+en_terms,"{""rule_key"": ""generic_refusal_disallowed"", ""rule_value"": ""true""}"
PATCH00131,style_rule,Style rule use_assumption_labels,"Rule use_assumption_labels = true. Nếu thiếu dữ liệu, ghi rõ Giả định chứ không bịa chắc chắn.",assistant_behavior,style_rule,use_assumption_labels,vi+en_terms,"{""rule_key"": ""use_assumption_labels"", ""rule_value"": ""true""}"
PATCH00132,response_exemplar,Response exemplar EXM001,"Query: Tôi muốn tăng cơ với lịch 3 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM001"", ""intent_key"": ""workout_plan_request""}"
PATCH00133,response_exemplar,Response exemplar EXM002,"Query: Tôi muốn tăng cơ với lịch 5 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Lat Pulldown|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 6|Upper|Incline Dumbbell Press|4|8-10|75 giây; Thứ 7|Lower|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM002"", ""intent_key"": ""workout_plan_request""}"
PATCH00134,response_exemplar,Response exemplar EXM003,"Query: Tôi tập 4 ngày một tuần, mục tiêu giảm cân. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Upper|Bench Press|4|6-8|90 giây; Thứ 3|Lower|Squat|4|6-8|90 giây; Thứ 5|Upper|Lat Pulldown|4|8-10|75 giây; Thứ 6|Lower|Leg Press|4|10-12|75 giây. Notes: Split đề xuất: upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM003"", ""intent_key"": ""workout_plan_request""}"
PATCH00135,response_exemplar,Response exemplar EXM004,"Query: Tôi tập 3 ngày một tuần, mục tiêu giảm cân. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM004"", ""intent_key"": ""workout_plan_request""}"
PATCH00136,response_exemplar,Response exemplar EXM005,"Query: Tôi muốn vừa giảm mỡ vừa giữ cơ, tập 3 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM005"", ""intent_key"": ""workout_plan_request""}"
PATCH00137,response_exemplar,Response exemplar EXM006,"Query: Tôi muốn giảm mỡ và tập 4 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Upper|Bench Press|4|6-8|90 giây; Thứ 3|Lower|Squat|4|6-8|90 giây; Thứ 5|Upper|Lat Pulldown|4|8-10|75 giây; Thứ 6|Lower|Leg Press|4|10-12|75 giây. Notes: Split đề xuất: upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM006"", ""intent_key"": ""workout_plan_request""}"
PATCH00138,response_exemplar,Response exemplar EXM007,"Query: Tập 3 buổi để tăng cơ. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM007"", ""intent_key"": ""workout_plan_request""}"
PATCH00139,response_exemplar,Response exemplar EXM008,"Query: Tôi muốn giảm mỡ và tập 6 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Barbell Row|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 5|Push|Overhead Press|4|6-8|90 giây; Thứ 6|Pull|Seated Cable Row|4|8-10|75 giây; Thứ 7|Legs|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_x2. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM008"", ""intent_key"": ""workout_plan_request""}"
PATCH00140,response_exemplar,Response exemplar EXM009,"Query: Tôi muốn vừa giảm mỡ vừa giữ cơ, tập 5 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Lat Pulldown|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 6|Upper|Incline Dumbbell Press|4|8-10|75 giây; Thứ 7|Lower|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM009"", ""intent_key"": ""workout_plan_request""}"
PATCH00141,response_exemplar,Response exemplar EXM010,"Query: Cho tôi lịch tập 6 buổi để giảm mỡ. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Barbell Row|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 5|Push|Overhead Press|4|6-8|90 giây; Thứ 6|Pull|Seated Cable Row|4|8-10|75 giây; Thứ 7|Legs|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_x2. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM010"", ""intent_key"": ""workout_plan_request""}"
PATCH00142,response_exemplar,Response exemplar EXM011,"Query: Tôi muốn vừa giảm mỡ vừa giữ cơ, tập 4 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Upper|Bench Press|4|6-8|90 giây; Thứ 3|Lower|Squat|4|6-8|90 giây; Thứ 5|Upper|Lat Pulldown|4|8-10|75 giây; Thứ 6|Lower|Leg Press|4|10-12|75 giây. Notes: Split đề xuất: upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM011"", ""intent_key"": ""workout_plan_request""}"
PATCH00143,response_exemplar,Response exemplar EXM012,"Query: Tôi muốn vừa giảm mỡ vừa giữ cơ, tập 3 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM012"", ""intent_key"": ""workout_plan_request""}"
PATCH00144,response_exemplar,Response exemplar EXM013,"Query: Cho tôi plan recomp 3 buổi. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Full Body|Squat|4|6-8|90 giây; Thứ 4|Full Body|Bench Press|4|6-8|90 giây; Thứ 6|Full Body|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: full_body. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM013"", ""intent_key"": ""workout_plan_request""}"
PATCH00145,response_exemplar,Response exemplar EXM014,"Query: Tôi muốn vừa giảm mỡ vừa giữ cơ, tập 5 buổi/tuần. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Lat Pulldown|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 6|Upper|Incline Dumbbell Press|4|8-10|75 giây; Thứ 7|Lower|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_upper_lower. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM014"", ""intent_key"": ""workout_plan_request""}"
PATCH00146,response_exemplar,Response exemplar EXM015,"Query: Tập 6 buổi để tăng cơ. Sections: Mục tiêu;Workout plan;Cardio;Ghi chú cá nhân hóa. Terms EN: Bench Press, sets, reps, rest, volume. Sample plan: Thứ 2|Push|Bench Press|4|6-8|90 giây; Thứ 3|Pull|Barbell Row|4|8-10|75 giây; Thứ 4|Legs|Squat|4|6-8|90 giây; Thứ 5|Push|Overhead Press|4|6-8|90 giây; Thứ 6|Pull|Seated Cable Row|4|8-10|75 giây; Thứ 7|Legs|Romanian Deadlift|4|8-10|90 giây. Notes: Split đề xuất: push_pull_legs_x2. Nếu thiếu profile thì ghi rõ đây là plan mẫu.",answer_examples,workout_plan_request,"structured_output,bilingual,plan",vi+en_terms,"{""example_id"": ""EXM015"", ""intent_key"": ""workout_plan_request""}"
